step = 413, t = 0.0002318060549281166, dt = 1.3349208581482905e-7
step = 414, t = 0.0002319397956028549, dt = 1.3374067473832086e-7
step = 415, t = 0.00023207386176621724, dt = 1.3406616336233596e-7
step = 416, t = 0.00023220831723128968, dt = 1.3445546507244259e-7
step = 417, t = 0.0002323432151111765, dt = 1.348978798868166e-7
step = 418, t = 0.00023247859912057506, dt = 1.3538400939857408e-7
step = 419, t = 0.00023261450477334052, dt = 1.3590565276546408e-7
step = 420, t = 0.000232750960447721, dt = 1.3645567438048296e-7
step = 421, t = 0.0002328879882171211, dt = 1.3702776940010338e-7
step = 422, t = 0.000233025604667757, dt = 1.3761645063592486e-7
step = 423, t = 0.00023316382154210186, dt = 1.3821687434485826e-7
step = 424, t = 0.00023330264629885318, dt = 1.3882475675131816e-7
step = 425, t = 0.00023344208263325508, dt = 1.394363344018971e-7
step = 426, t = 0.00023358213088844903, dt = 1.4004825519395192e-7
step = 427, t = 0.00023372278845148337, dt = 1.4065756303433495e-7
step = 428, t = 0.00023386405009120546, dt = 1.412616397220833e-7
step = 429, t = 0.00023400590823113659, dt = 1.4185813993113458e-7
step = 430, t = 0.00023414835323108825, dt = 1.424449999516761e-7
step = 431, t = 0.00023429137356966665, dt = 1.4302033857840934e-7
step = 432, t = 0.00023443495606865296, dt = 1.435824989863038e-7
step = 433, t = 0.00023457908608231806, dt = 1.4413001366509864e-7
step = 434, t = 0.00023472374761066082, dt = 1.4466152834276068e-7
step = 435, t = 0.0002348689234663209, dt = 1.4517585566009458e-7
step = 436, t = 0.00023501459536395277, dt = 1.4567189763186726e-7
step = 437, t = 0.000235160744041442, dt = 1.4614867748922756e-7
step = 438, t = 0.0002353073493457815, dt = 1.4660530433950563e-7
step = 439, t = 0.00023545439032129217, dt = 1.470409755106717e-7
step = 440, t = 0.00023560185511981114, dt = 1.4746479851895833e-7
step = 441, t = 0.00023574974481682922, dt = 1.4788969701807052e-7
step = 442, t = 0.0002358980439133121, dt = 1.482990964828789e-7
step = 443, t = 0.0002360467387811901, dt = 1.4869486787799718e-7
step = 444, t = 0.00023619581441871413, dt = 1.4907563752404574e-7
step = 445, t = 0.00023634525512983496, dt = 1.4944071112083235e-7
step = 446, t = 0.0002364950444685119, dt = 1.4978933867695845e-7
step = 447, t = 0.0002366451653185723, dt = 1.5012085006038179e-7
step = 448, t = 0.00023679559996356305, dt = 1.504346449907663e-7
step = 449, t = 0.00023694633010016766, dt = 1.5073013660461595e-7
step = 450, t = 0.00023709733688349923, dt = 1.5100678333155522e-7
step = 451, t = 0.0002372486009849237, dt = 1.5126410142448494e-7
step = 452, t = 0.00023740010260328757, dt = 1.5150161836387206e-7
step = 453, t = 0.00023755182148833064, dt = 1.5171888504307297e-7
step = 454, t = 0.0002377037369623813, dt = 1.5191547405067575e-7
step = 455, t = 0.00023785582795310723, dt = 1.5209099072591512e-7
step = 456, t = 0.0002380080729954994, dt = 1.522450423921764e-7
step = 457, t = 0.0002381604502505538, dt = 1.523772550543989e-7
step = 458, t = 0.0002383129375280096, dt = 1.5248727745576665e-7
step = 459, t = 0.00023846551227581415, dt = 1.5257474780455116e-7
step = 460, t = 0.00023861815162243378, dt = 1.5263934661963772e-7
step = 461, t = 0.00023877083234397135, dt = 1.5268072153758098e-7
step = 462, t = 0.0002389235309062837, dt = 1.5269856231234026e-7
step = 463, t = 0.00023907622946859602, dt = 1.5269856231234026e-7
step = 464, t = 0.00023922892803090835, dt = 1.5269856231234026e-7
step = 465, t = 0.0002393816265932207, dt = 1.5269856231234026e-7
step = 466, t = 0.00023953432515553302, dt = 1.5269856231234026e-7
step = 467, t = 0.00023968702371784535, dt = 1.5269856231234026e-7
step = 468, t = 0.00023983972228015769, dt = 1.5269856231234026e-7
step = 469, t = 0.00023999242084247002, dt = 1.5269856231234026e-7
step = 470, t = 0.00024014511940478235, dt = 1.5269856231234026e-7
step = 471, t = 0.00024029781796709469, dt = 1.5269856231234026e-7
step = 472, t = 0.00024045051652940702, dt = 1.5269856231234026e-7
step = 473, t = 0.00024060321509171935, dt = 1.5269856231234026e-7
step = 474, t = 0.00024075591365403168, dt = 1.5269856231234026e-7
step = 475, t = 0.00024090861221634402, dt = 1.5269856231234026e-7
step = 476, t = 0.00024106131077865635, dt = 1.5269856231234026e-7
step = 477, t = 0.00024121400934096868, dt = 1.5269856231234026e-7
step = 478, t = 0.00024136670790328102, dt = 1.5269856231234026e-7
step = 479, t = 0.00024151940646559335, dt = 1.5269856231234026e-7
step = 480, t = 0.00024167210502790568, dt = 1.5269856231234026e-7
step = 481, t = 0.00024182480359021802, dt = 1.5269856231234026e-7
step = 482, t = 0.00024197750215253035, dt = 1.5269856231234026e-7
step = 483, t = 0.00024213020071484268, dt = 1.5269856231234026e-7
step = 484, t = 0.00024228289927715502, dt = 1.5269856231234026e-7
step = 485, t = 0.00024243559783946735, dt = 1.5269856231234026e-7
step = 486, t = 0.00024258829640177968, dt = 1.5269856231234026e-7
step = 487, t = 0.00024274099496409202, dt = 1.5269856231234026e-7
step = 488, t = 0.00024289369352640435, dt = 1.5269856231234026e-7
step = 489, t = 0.00024304639208871668, dt = 1.5269856231234026e-7
step = 490, t = 0.00024319909065102901, dt = 1.5269856231234026e-7
step = 491, t = 0.00024335178921334135, dt = 1.5269856231234026e-7
step = 492, t = 0.00024350448777565368, dt = 1.5269856231234026e-7
step = 493, t = 0.00024365718633796601, dt = 1.5269856231234026e-7
step = 494, t = 0.00024380988490027835, dt = 1.5269856231234026e-7
step = 495, t = 0.00024396258346259068, dt = 1.5269856231234026e-7
step = 496, t = 0.00024411528202490301, dt = 1.5269856231234026e-7
step = 497, t = 0.0002442679805872154, dt = 1.5269856231234026e-7
step = 498, t = 0.0002444206791495277, dt = 1.5269856231234026e-7
step = 499, t = 0.00024457337771184004, dt = 1.5269856231234026e-7
step = 500, t = 0.0002447260762741524, dt = 1.5269856231234026e-7
step = 501, t = 0.0002448787748364647, dt = 1.5269856231234026e-7
step = 502, t = 0.00024503147339877704, dt = 1.5269856231234026e-7
step = 503, t = 0.00024518417196108937, dt = 1.5269856231234026e-7
step = 504, t = 0.0002453368705234017, dt = 1.5269856231234026e-7
step = 505, t = 0.00024548956908571404, dt = 1.5269856231234026e-7
step = 506, t = 0.00024564226764802637, dt = 1.5269856231234026e-7
step = 507, t = 0.0002457949662103387, dt = 1.5269856231234026e-7
step = 508, t = 0.00024594766477265104, dt = 1.5269856231234026e-7
step = 509, t = 0.00024610036333496337, dt = 1.5269856231234026e-7
step = 510, t = 0.0002462530618972757, dt = 1.5269856231234026e-7
step = 511, t = 0.00024640576045958804, dt = 1.5269856231234026e-7
step = 512, t = 0.00024655845902190037, dt = 1.5269856231234026e-7
step = 513, t = 0.0002467111575842127, dt = 1.5269856231234026e-7
step = 514, t = 0.00024686385614652504, dt = 1.5269856231234026e-7
step = 515, t = 0.00024701655470883737, dt = 1.5269856231234026e-7
step = 516, t = 0.0002471692532711497, dt = 1.5269856231234026e-7
step = 517, t = 0.00024732195183346204, dt = 1.5269856231234026e-7
step = 518, t = 0.00024747465039577437, dt = 1.5269856231234026e-7
step = 519, t = 0.0002476273489580867, dt = 1.5269856231234026e-7
step = 520, t = 0.00024778004752039904, dt = 1.5269856231234026e-7
step = 521, t = 0.00024793274608271137, dt = 1.5269856231234026e-7
step = 522, t = 0.0002480854446450237, dt = 1.5269856231234026e-7
step = 523, t = 0.00024823814320733604, dt = 1.5269856231234026e-7
step = 524, t = 0.00024839084176964837, dt = 1.5269856231234026e-7
step = 525, t = 0.0002485435403319607, dt = 1.5269856231234026e-7
step = 526, t = 0.00024869623889427303, dt = 1.5269856231234026e-7
step = 527, t = 0.00024884893745658537, dt = 1.5269856231234026e-7
step = 528, t = 0.0002490016360188977, dt = 1.5269856231234026e-7
step = 529, t = 0.00024915433458121003, dt = 1.5269856231234026e-7
step = 530, t = 0.00024930703314352237, dt = 1.5269856231234026e-7
step = 531, t = 0.0002494597317058347, dt = 1.5269856231234026e-7
step = 532, t = 0.00024961243026814703, dt = 1.5269856231234026e-7
step = 533, t = 0.00024976512883045937, dt = 1.5269856231234026e-7
step = 534, t = 0.0002499178273927717, dt = 1.5269856231234026e-7
step = 535, t = 0.00025007052595508403, dt = 1.5269856231234026e-7
step = 536, t = 0.00025022322451739637, dt = 1.5269856231234026e-7
step = 537, t = 0.0002503759230797087, dt = 1.5269856231234026e-7
step = 538, t = 0.00025052862164202103, dt = 1.5269856231234026e-7
step = 539, t = 0.00025068132020433337, dt = 1.5269856231234026e-7
step = 540, t = 0.0002508340187666457, dt = 1.5269856231234026e-7
step = 541, t = 0.00025098671732895803, dt = 1.5269856231234026e-7
step = 542, t = 0.00025113941589127037, dt = 1.5269856231234026e-7
step = 543, t = 0.0002512921144535827, dt = 1.5269856231234026e-7
step = 544, t = 0.00025144481301589503, dt = 1.5269856231234026e-7
step = 545, t = 0.00025159751157820736, dt = 1.5269856231234026e-7
step = 546, t = 0.0002517502101405197, dt = 1.5269856231234026e-7
step = 547, t = 0.00025190290870283203, dt = 1.5269856231234026e-7
step = 548, t = 0.00025205560726514436, dt = 1.5269856231234026e-7
step = 549, t = 0.0002522083058274567, dt = 1.5269856231234026e-7
step = 550, t = 0.00025236100438976903, dt = 1.5269856231234026e-7
step = 551, t = 0.00025251370295208136, dt = 1.5269856231234026e-7
step = 552, t = 0.0002526664015143937, dt = 1.5269856231234026e-7
step = 553, t = 0.00025281910007670603, dt = 1.5269856231234026e-7
step = 554, t = 0.00025297179863901836, dt = 1.5269856231234026e-7
step = 555, t = 0.0002531244972013307, dt = 1.5269856231234026e-7
step = 556, t = 0.00025327719576364303, dt = 1.5269856231234026e-7
step = 557, t = 0.00025342989432595536, dt = 1.5269856231234026e-7
step = 558, t = 0.0002535825928882677, dt = 1.5269856231234026e-7
step = 559, t = 0.00025373529145058003, dt = 1.5269856231234026e-7
step = 560, t = 0.00025388799001289236, dt = 1.5269856231234026e-7
step = 561, t = 0.0002540406885752047, dt = 1.5269856231234026e-7
step = 562, t = 0.00025419338713751703, dt = 1.5269856231234026e-7
step = 563, t = 0.00025434608569982936, dt = 1.5269856231234026e-7
step = 564, t = 0.0002544987842621417, dt = 1.5269856231234026e-7
step = 565, t = 0.00025465148282445403, dt = 1.5269856231234026e-7
step = 566, t = 0.00025480418138676636, dt = 1.5269856231234026e-7
step = 567, t = 0.0002549568799490787, dt = 1.5269856231234026e-7
step = 568, t = 0.000255109578511391, dt = 1.5269856231234026e-7
step = 569, t = 0.00025526227707370336, dt = 1.5269856231234026e-7
step = 570, t = 0.0002554149756360157, dt = 1.5269856231234026e-7
step = 571, t = 0.000255567674198328, dt = 1.5269856231234026e-7
step = 572, t = 0.00025572037276064036, dt = 1.5269856231234026e-7
step = 573, t = 0.0002558730713229527, dt = 1.5269856231234026e-7
step = 574, t = 0.000256025769885265, dt = 1.5269856231234026e-7
step = 575, t = 0.00025617846844757736, dt = 1.5269856231234026e-7
step = 576, t = 0.0002563311670098897, dt = 1.5269856231234026e-7
step = 577, t = 0.000256483865572202, dt = 1.5269856231234026e-7
step = 578, t = 0.00025663656413451436, dt = 1.5269856231234026e-7
step = 579, t = 0.0002567892626968267, dt = 1.5269856231234026e-7
step = 580, t = 0.000256941961259139, dt = 1.5269856231234026e-7
step = 581, t = 0.00025709465982145136, dt = 1.5269856231234026e-7
step = 582, t = 0.0002572473583837637, dt = 1.5269856231234026e-7
step = 583, t = 0.000257400056946076, dt = 1.5269856231234026e-7
step = 584, t = 0.00025755275550838836, dt = 1.5269856231234026e-7
step = 585, t = 0.0002577054540707007, dt = 1.5269856231234026e-7
step = 586, t = 0.000257858152633013, dt = 1.5269856231234026e-7
step = 587, t = 0.00025801085119532536, dt = 1.5269856231234026e-7
step = 588, t = 0.0002581635497576377, dt = 1.5269856231234026e-7
step = 589, t = 0.00025831624831995, dt = 1.5269856231234026e-7
step = 590, t = 0.00025846894688226236, dt = 1.5269856231234026e-7
step = 591, t = 0.0002586216454445747, dt = 1.5269856231234026e-7
step = 592, t = 0.000258774344006887, dt = 1.5269856231234026e-7
step = 593, t = 0.00025892704256919936, dt = 1.5269856231234026e-7
step = 594, t = 0.0002590797411315117, dt = 1.5269856231234026e-7
step = 595, t = 0.000259232439693824, dt = 1.5269856231234026e-7
step = 596, t = 0.00025938513825613635, dt = 1.5269856231234026e-7
step = 597, t = 0.0002595378368184487, dt = 1.5269856231234026e-7
step = 598, t = 0.000259690535380761, dt = 1.5269856231234026e-7
step = 599, t = 0.00025984323394307335, dt = 1.5269856231234026e-7
step = 600, t = 0.0002599959325053857, dt = 1.5269856231234026e-7
step = 601, t = 0.000260148631067698, dt = 1.5269856231234026e-7
step = 602, t = 0.00026030132963001035, dt = 1.5269856231234026e-7
step = 603, t = 0.0002604540281923227, dt = 1.5269856231234026e-7
step = 604, t = 0.000260606726754635, dt = 1.5269856231234026e-7
step = 605, t = 0.00026075942531694735, dt = 1.5269856231234026e-7
step = 606, t = 0.0002609121238792597, dt = 1.5269856231234026e-7
step = 607, t = 0.000261064822441572, dt = 1.5269856231234026e-7
step = 608, t = 0.00026121752100388435, dt = 1.5269856231234026e-7
step = 609, t = 0.0002613702195661967, dt = 1.5269856231234026e-7
step = 610, t = 0.000261522918128509, dt = 1.5269856231234026e-7
step = 611, t = 0.00026167561669082135, dt = 1.5269856231234026e-7
step = 612, t = 0.0002618283152531337, dt = 1.5269856231234026e-7
step = 613, t = 0.000261981013815446, dt = 1.5269856231234026e-7
step = 614, t = 0.00026213371237775835, dt = 1.5269856231234026e-7
step = 615, t = 0.0002622864109400707, dt = 1.5269856231234026e-7
step = 616, t = 0.000262439109502383, dt = 1.5269856231234026e-7
step = 617, t = 0.00026259180806469535, dt = 1.5269856231234026e-7
step = 618, t = 0.0002627445066270077, dt = 1.5269856231234026e-7
step = 619, t = 0.00026289720518932, dt = 1.5269856231234026e-7
step = 620, t = 0.00026304990375163235, dt = 1.5269856231234026e-7
step = 621, t = 0.0002632026023139447, dt = 1.5269856231234026e-7
step = 622, t = 0.000263355300876257, dt = 1.5269856231234026e-7
step = 623, t = 0.00026350799943856935, dt = 1.5269856231234026e-7
step = 624, t = 0.0002636606980008817, dt = 1.5269856231234026e-7
step = 625, t = 0.000263813396563194, dt = 1.5269856231234026e-7
step = 626, t = 0.00026396609512550635, dt = 1.5269856231234026e-7
step = 627, t = 0.0002641187936878187, dt = 1.5269856231234026e-7
step = 628, t = 0.000264271492250131, dt = 1.5269856231234026e-7
step = 629, t = 0.00026442419081244335, dt = 1.5269856231234026e-7
step = 630, t = 0.0002645768893747557, dt = 1.5269856231234026e-7
step = 631, t = 0.000264729587937068, dt = 1.5269856231234026e-7
step = 632, t = 0.00026488228649938035, dt = 1.5269856231234026e-7
step = 633, t = 0.0002650349850616927, dt = 1.5269856231234026e-7
step = 634, t = 0.000265187683624005, dt = 1.5269856231234026e-7
step = 635, t = 0.00026534038218631735, dt = 1.5269856231234026e-7
step = 636, t = 0.0002654930807486297, dt = 1.5269856231234026e-7
step = 637, t = 0.000265645779310942, dt = 1.5269856231234026e-7
step = 638, t = 0.00026579847787325435, dt = 1.5269856231234026e-7
step = 639, t = 0.0002659511764355667, dt = 1.5269856231234026e-7
step = 640, t = 0.000266103874997879, dt = 1.5269856231234026e-7
step = 641, t = 0.00026625657356019135, dt = 1.5269856231234026e-7
step = 642, t = 0.0002664092721225037, dt = 1.5269856231234026e-7
step = 643, t = 0.000266561970684816, dt = 1.5269856231234026e-7
step = 644, t = 0.00026671466924712835, dt = 1.5269856231234026e-7
step = 645, t = 0.0002668673678094407, dt = 1.5269856231234026e-7
step = 646, t = 0.000267020066371753, dt = 1.5269856231234026e-7
step = 647, t = 0.00026717276493406534, dt = 1.5269856231234026e-7
step = 648, t = 0.0002673254634963777, dt = 1.5269856231234026e-7
step = 649, t = 0.00026747816205869, dt = 1.5269856231234026e-7
step = 650, t = 0.00026763086062100234, dt = 1.5269856231234026e-7
step = 651, t = 0.0002677835591833147, dt = 1.5269856231234026e-7
step = 652, t = 0.000267936257745627, dt = 1.5269856231234026e-7
step = 653, t = 0.00026808895630793934, dt = 1.5269856231234026e-7
step = 654, t = 0.0002682416548702517, dt = 1.5269856231234026e-7
step = 655, t = 0.000268394353432564, dt = 1.5269856231234026e-7
step = 656, t = 0.00026854705199487634, dt = 1.5269856231234026e-7
step = 657, t = 0.0002686997505571887, dt = 1.5269856231234026e-7
step = 658, t = 0.000268852449119501, dt = 1.5269856231234026e-7
step = 659, t = 0.00026900514768181334, dt = 1.5269856231234026e-7
step = 660, t = 0.0002691578462441257, dt = 1.5269856231234026e-7
step = 661, t = 0.000269310544806438, dt = 1.5269856231234026e-7
step = 662, t = 0.00026944754718313986, dt = 1.370023767018546e-7
step = 663, t = 0.0002695845495598417, dt = 1.370023767018546e-7
step = 664, t = 0.00026972155193654356, dt = 1.370023767018546e-7
step = 665, t = 0.0002698585543132454, dt = 1.370023767018546e-7
step = 666, t = 0.00026999555668994727, dt = 1.370023767018546e-7
step = 667, t = 0.0002701325590666491, dt = 1.370023767018546e-7
step = 668, t = 0.00027026956144335097, dt = 1.370023767018546e-7
step = 669, t = 0.0002704065638200528, dt = 1.370023767018546e-7
step = 670, t = 0.00027054356619675467, dt = 1.370023767018546e-7
step = 671, t = 0.0002706805685734565, dt = 1.370023767018546e-7
step = 672, t = 0.00027080347850759354, dt = 1.2290993413700968e-7
step = 673, t = 0.00027092638844173055, dt = 1.2290993413700968e-7
step = 674, t = 0.00027104929837586757, dt = 1.2290993413700968e-7
step = 675, t = 0.0002711722083100046, dt = 1.2290993413700968e-7
step = 676, t = 0.0002712951182441416, dt = 1.2290993413700968e-7
step = 677, t = 0.0002714180281782786, dt = 1.2290993413700968e-7
step = 678, t = 0.0002715409381124156, dt = 1.2290993413700968e-7
step = 679, t = 0.00027166384804655264, dt = 1.2290993413700968e-7
step = 680, t = 0.00027177418569139555, dt = 1.1033764484291822e-7
step = 681, t = 0.00027188452333623845, dt = 1.1033764484291822e-7
step = 682, t = 0.00027199486098108136, dt = 1.1033764484291822e-7
step = 683, t = 0.00027210519862592427, dt = 1.1033764484291822e-7
step = 684, t = 0.0002722155362707672, dt = 1.1033764484291822e-7
step = 685, t = 0.0002723258739156101, dt = 1.1033764484291822e-7
step = 686, t = 0.000272436211560453, dt = 1.1033764484291822e-7
step = 687, t = 0.0002725465492052959, dt = 1.1033764484291822e-7
step = 688, t = 0.00027264559266086186, dt = 9.904345556592924e-8
step = 689, t = 0.0002727446361164278, dt = 9.904345556592924e-8
step = 690, t = 0.0002728436795719938, dt = 9.904345556592924e-8
step = 691, t = 0.00027294272302755973, dt = 9.904345556592924e-8
step = 692, t = 0.0002730417664831257, dt = 9.904345556592924e-8
step = 693, t = 0.00027314080993869164, dt = 9.904345556592924e-8
step = 694, t = 0.0002732398533942576, dt = 9.904345556592924e-8
step = 695, t = 0.0002733287129791388, dt = 8.885958488122854e-8
step = 696, t = 0.00027341757256402004, dt = 8.885958488122854e-8
step = 697, t = 0.00027350643214890127, dt = 8.885958488122854e-8
step = 698, t = 0.0002735952917337825, dt = 8.885958488122854e-8
step = 699, t = 0.0002736841513186637, dt = 8.885958488122854e-8
step = 700, t = 0.00027377301090354494, dt = 8.885958488122854e-8
step = 701, t = 0.0002738528004698535, dt = 7.978956630856758e-8
step = 702, t = 0.000273932590036162, dt = 7.978956630856758e-8
step = 703, t = 0.00027401237960247057, dt = 7.978956630856758e-8
step = 704, t = 0.0002740921691687791, dt = 7.978956630856758e-8
step = 705, t = 0.00027417195873508766, dt = 7.978956630856758e-8
step = 706, t = 0.0002742517483013962, dt = 7.978956630856758e-8
step = 707, t = 0.0002743232030347112, dt = 7.145473331500943e-8
step = 708, t = 0.0002743946577680262, dt = 7.145473331500943e-8
step = 709, t = 0.0002744661125013412, dt = 7.145473331500943e-8
step = 710, t = 0.0002745375672346562, dt = 7.145473331500943e-8
step = 711, t = 0.0002746090219679712, dt = 7.145473331500943e-8
step = 712, t = 0.0002746731297021533, dt = 6.410773418204291e-8
step = 713, t = 0.00027473723743633535, dt = 6.410773418204291e-8
step = 714, t = 0.0002748013451705174, dt = 6.410773418204291e-8
step = 715, t = 0.0002748654529046995, dt = 6.410773418204291e-8
step = 716, t = 0.00027492956063888155, dt = 6.410773418204291e-8
step = 717, t = 0.0002749870433229108, dt = 5.748268402929624e-8
step = 718, t = 0.0002750445260069401, dt = 5.748268402929624e-8
step = 719, t = 0.0002751020086909694, dt = 5.748268402929624e-8
step = 720, t = 0.00027515949137499866, dt = 5.748268402929624e-8
step = 721, t = 0.00027521697405902794, dt = 5.748268402929624e-8
step = 722, t = 0.0002752744567430572, dt = 5.748268402929624e-8
step = 723, t = 0.0002753319394270865, dt = 5.748268402929624e-8
step = 724, t = 0.00027538942211111577, dt = 5.748268402929624e-8
step = 725, t = 0.000275441013295934, dt = 5.1591184818200225e-8
step = 726, t = 0.0002754926044807522, dt = 5.1591184818200225e-8
step = 727, t = 0.0002755441956655704, dt = 5.1591184818200225e-8
step = 728, t = 0.0002755957868503886, dt = 5.1591184818200225e-8
step = 729, t = 0.00027564737803520683, dt = 5.1591184818200225e-8
step = 730, t = 0.00027569896922002504, dt = 5.1591184818200225e-8
step = 731, t = 0.00027575056040484325, dt = 5.1591184818200225e-8
step = 732, t = 0.0002757969846568863, dt = 4.6424252043009395e-8
step = 733, t = 0.0002758434089089293, dt = 4.6424252043009395e-8
step = 734, t = 0.0002758898331609723, dt = 4.6424252043009395e-8
step = 735, t = 0.00027593625741301534, dt = 4.6424252043009395e-8
step = 736, t = 0.00027598268166505836, dt = 4.6424252043009395e-8
step = 737, t = 0.0002760291059171014, dt = 4.6424252043009395e-8
step = 738, t = 0.0002760755301691444, dt = 4.6424252043009395e-8
step = 739, t = 0.00027611711275310756, dt = 4.1582583963154486e-8
step = 740, t = 0.0002761586953370707, dt = 4.1582583963154486e-8
step = 741, t = 0.0002762002779210339, dt = 4.1582583963154486e-8
step = 742, t = 0.00027624186050499705, dt = 4.1582583963154486e-8
step = 743, t = 0.0002762834430889602, dt = 4.1582583963154486e-8
step = 744, t = 0.00027632081646424786, dt = 3.737337528762831e-8
step = 745, t = 0.0002763581898395355, dt = 3.737337528762831e-8
step = 746, t = 0.00027639556321482317, dt = 3.737337528762831e-8
step = 747, t = 0.0002764329365901108, dt = 3.737337528762831e-8
step = 748, t = 0.00027647030996539847, dt = 3.737337528762831e-8
step = 749, t = 0.0002765038623362969, dt = 3.3552370898469315e-8
step = 750, t = 0.0002765374147071954, dt = 3.3552370898469315e-8
step = 751, t = 0.00027657096707809384, dt = 3.3552370898469315e-8
step = 752, t = 0.0002766045194489923, dt = 3.3552370898469315e-8
step = 753, t = 0.00027663807181989075, dt = 3.3552370898469315e-8
step = 754, t = 0.00027666805480605617, dt = 2.9982986165400316e-8
step = 755, t = 0.0002766980377922216, dt = 2.9982986165400316e-8
step = 756, t = 0.000276728020778387, dt = 2.9982986165400316e-8
step = 757, t = 0.0002767580037645524, dt = 2.9982986165400316e-8
step = 758, t = 0.0002767848521682414, dt = 2.6848403688954162e-8
step = 759, t = 0.00027681170057193035, dt = 2.6848403688954162e-8
step = 760, t = 0.0002768385489756193, dt = 2.6848403688954162e-8
step = 761, t = 0.0002768653973793083, dt = 2.6848403688954162e-8
step = 762, t = 0.0002768894191221008, dt = 2.402174279252903e-8
step = 763, t = 0.0002769134408648933, dt = 2.402174279252903e-8
step = 764, t = 0.0002769374626076858, dt = 2.402174279252903e-8
step = 765, t = 0.00027696148435047834, dt = 2.402174279252903e-8
step = 766, t = 0.0002769829101278399, dt = 2.1425777361543637e-8
step = 767, t = 0.00027700433590520146, dt = 2.1425777361543637e-8
step = 768, t = 0.000277025761682563, dt = 2.1425777361543637e-8
step = 769, t = 0.0002770449941678655, dt = 1.9232485302477675e-8
step = 770, t = 0.00027706422665316796, dt = 1.9232485302477675e-8
step = 771, t = 0.0002770834591384704, dt = 1.9232485302477675e-8
step = 772, t = 0.0002771026916237729, dt = 1.9232485302477675e-8
step = 773, t = 0.0002771198097888971, dt = 1.7118165124219176e-8
step = 774, t = 0.00027713692795402133, dt = 1.7118165124219176e-8
step = 775, t = 0.00027715404611914555, dt = 1.7118165124219176e-8
step = 776, t = 0.0002771693369128789, dt = 1.529079373333222e-8
step = 777, t = 0.00027718462770661226, dt = 1.529079373333222e-8
step = 778, t = 0.0002771999185003456, dt = 1.529079373333222e-8
step = 779, t = 0.00027721359381443854, dt = 1.3675314092921224e-8
step = 780, t = 0.0002772272691285315, dt = 1.3675314092921224e-8
step = 781, t = 0.0002772409444426244, dt = 1.3675314092921224e-8
step = 782, t = 0.0002772531754487926, dt = 1.223100616816941e-8
step = 783, t = 0.00027726540645496074, dt = 1.223100616816941e-8
step = 784, t = 0.0002772776374611289, dt = 1.223100616816941e-8
step = 785, t = 0.0002772885654540334, dt = 1.0927992904493734e-8
step = 786, t = 0.00027729949344693794, dt = 1.0927992904493734e-8
step = 787, t = 0.00027731042143984246, dt = 1.0927992904493734e-8
step = 788, t = 0.00027732016557514144, dt = 9.744135298979183e-9
step = 789, t = 0.00027732990971044043, dt = 9.744135298979183e-9
step = 790, t = 0.0002773396538457394, dt = 9.744135298979183e-9
step = 791, t = 0.00027734831903190795, dt = 8.66518616853001e-9
step = 792, t = 0.0002773569842180765, dt = 8.66518616853001e-9
step = 793, t = 0.00027736478238921407, dt = 7.79817113756546e-9
step = 794, t = 0.00027737258056035165, dt = 7.79817113756546e-9
step = 795, t = 0.00027738037873148923, dt = 7.79817113756546e-9
step = 796, t = 0.0002773873510373855, dt = 6.972305896245461e-9
step = 797, t = 0.00027739432334328176, dt = 6.972305896245461e-9
step = 798, t = 0.00027740129564917803, dt = 6.972305896245461e-9
step = 799, t = 0.00027740749341101476, dt = 6.197761836748103e-9
step = 800, t = 0.0002774136911728515, dt = 6.197761836748103e-9
step = 801, t = 0.00027741925981371725, dt = 5.568640865777529e-9
step = 802, t = 0.000277424828454583, dt = 5.568640865777529e-9
step = 803, t = 0.00027743039709544876, dt = 5.568640865777529e-9
step = 804, t = 0.0002774353590580419, dt = 4.96196259312976e-9
step = 805, t = 0.00027744032102063504, dt = 4.96196259312976e-9
step = 806, t = 0.0002774447839964811, dt = 4.4629758460132845e-9
step = 807, t = 0.0002774492469723271, dt = 4.4629758460132845e-9
step = 808, t = 0.00027745370994817315, dt = 4.4629758460132845e-9
step = 809, t = 0.0002774576860239174, dt = 3.9760757442359545e-9
step = 810, t = 0.00027746166209966167, dt = 3.9760757442359545e-9
step = 811, t = 0.0002774652361487387, dt = 3.5740490770347487e-9
step = 812, t = 0.00027746881019781575, dt = 3.5740490770347487e-9
step = 813, t = 0.0002774723842468928, dt = 3.5740490770347487e-9
step = 814, t = 0.0002774755647347813, dt = 3.180487888514197e-9
step = 815, t = 0.0002774787452226698, dt = 3.180487888514197e-9
step = 816, t = 0.00027748160081605885, dt = 2.855593389021248e-9
step = 817, t = 0.0002774844564094479, dt = 2.855593389021248e-9
step = 818, t = 0.0002774873120028369, dt = 2.855593389021248e-9
step = 819, t = 0.0002774898497118786, dt = 2.537709041699053e-9
step = 820, t = 0.00027749238742092033, dt = 2.537709041699053e-9
step = 821, t = 0.0002774946631439351, dt = 2.275723014789611e-9
step = 822, t = 0.00027749693886694986, dt = 2.275723014789611e-9
step = 823, t = 0.0002774992145899646, dt = 2.275723014789611e-9
step = 824, t = 0.00027750123443931343, dt = 2.0198493487983188e-9
step = 825, t = 0.00027750325428866225, dt = 2.0198493487983188e-9
step = 826, t = 0.000277505063660344, dt = 1.8093716817990274e-9
step = 827, t = 0.0002775068730320258, dt = 1.8093716817990274e-9
